6/3/1960,,75,61,0,0,0
6/4/1960,,74,60,0,0,0
6/5/1960,,,61,0,0,0
6/6/1960,,70,59,0,0,0
6/7/1960,,80,60,0,0,0
6/8/1960,,76,58,0,0,0
6/9/1960,,79,57,0,0,0
6/10/1960,,80,53,0,0,0
6/11/1960,,81,58,0,0,0
6/12/1960,,81,58,0,0,0
6/13/1960,,80,60,0,0,0
6/14/1960,,80,58,0,0,0
6/15/1960,,76,60,0,0,0
6/16/1960,,82,60,0,0,0
6/17/1960,,88,58,0,0,0
6/18/1960,,83,58,0,0,0
6/19/1960,,86,59,0,0,0
6/20/1960,,92,56,0,0,0
6/21/1960,,97,55,0,0,0
6/22/1960,,,59,0,0,0
6/23/1960,,84,62,0,0,0
6/24/1960,,87,57,0,0,0
6/25/1960,,85,59,0,0,0
6/26/1960,,88,56,0,0,0
6/27/1960,,89,51,0,0,0
6/28/1960,,91,52,0,0,0
6/29/1960,,93,55,0,0,0
6/30/1960,,96,58,0,0,0
7/1/1960,,97,65,0,0,0
7/2/1960,,91,62,0,0,0
7/3/1960,,85,57,0,0,0
7/4/1960,,80,54,0,0,0
7/5/1960,,82,56,0,0,0
7/6/1960,,85,54,0,0,0
7/7/1960,,85,53,0,0,0
7/8/1960,,84,57,0,0,0
7/9/1960,,82,54,0,0,0
7/10/1960,,85,54,0,0,0
7/11/1960,,89,58,0,0,0
7/12/1960,,87,57,0,0,0
7/13/1960,,87,58,0,0,0
7/14/1960,,92,55,0,0,0
7/15/1960,,99,59,0,0,0
7/16/1960,,89,62,0,0,0
7/17/1960,,92,63,0,0,0
7/18/1960,,96,61,0,0,0
7/19/1960,,99,68,0,0,0
7/20/1960,,103,68,0,0,0
7/21/1960,,100,68,0,0,0
7/22/1960,,100,69,0,0,0
7/23/1960,,98,70,0,0,0
7/24/1960,,,68,0,0,0
7/25/1960,,90,67,0,0,0
7/26/1960,,89,69,0,0,0
7/27/1960,,90,69,0,0,0
7/28/1960,,96,67,0,0,0
7/29/1960,,90,69,0,0,0
7/30/1960,,97,65,0,0,0
7/31/1960,,91,62,0,0,0
8/1/1960,,94,62,0,0,0
8/2/1960,,96,57,0,0,0
8/3/1960,,97,58,0,0,0
8/4/1960,,87,61,0,0,0
8/5/1960,,84,63,0,0,0
8/6/1960,,87,60,0,0,0
8/7/1960,,87,61,0,0,0
8/8/1960,,84,64,0,0,0
8/9/1960,,86,63,0,0,0
8/10/1960,,88,65,0,0,0
8/11/1960,,95,66,0,0,0
8/12/1960,,90,65,0,0,0
8/13/1960,,91,65,0,0,0
8/14/1960,,90,62,0,0,0
8/15/1960,,85,63,0,0,0
8/16/1960,,81,62,0,0,0
8/17/1960,,87,59,0,0,0
8/18/1960,,95,60,0,0,0
8/19/1960,,93,60,0,0,0
8/20/1960,,92,61,0,0,0
8/21/1960,,90,66,0,0,0
8/22/1960,,83,65,0,0,0
8/23/1960,,81,63,0,0,0
8/24/1960,,83,64,0,0,0
8/25/1960,,83,56,0,0,0
8/26/1960,,82,59,0,0,0
8/27/1960,,85,58,0,0,0
8/28/1960,,85,58,0,0,0
8/29/1960,,86,59,0,0,0
8/30/1960,,85,61,0,0,0
8/31/1960,,87,60,0,0,0
9/1/1960,,85,65,0,0,0
9/2/1960,,94,64,0,0,0
9/3/1960,,91,65,0,0,0
9/4/1960,,95,68,0,0,0
9/5/1960,,96,63,0,0,0
9/6/1960,,92,64,0,0,0
9/7/1960,,93,63,0,0,0
9/8/1960,,96,67,0,0,0
9/9/1960,,95,65,0,0,0
9/10/1960,,101,72,0,0,0
9/11/1960,,99,68,0,0,0
9/12/1960,,105,67,0,0,0
9/13/1960,,100,68,0,0,0
9/14/1960,,93,65,0,0,0
9/15/1960,,81,65,0,0,0
9/16/1960,,80,61,0,0,0
9/17/1960,,83,63,0,0,0
9/18/1960,,85,55,0,0,0
9/19/1960,,88,64,0.02,0,0
9/20/1960,,86,58,0,0,0
9/21/1960,,83,63,0,0,0
9/22/1960,,80,55,0,0,0
9/23/1960,,88,50,0,0,0
9/24/1960,,95,54,0,0,0
9/25/1960,,98,52,0,0,0
9/26/1960,,94,54,0,0,0
9/27/1960,,95,54,0,0,0
9/28/1960,,,52,0,0,0
9/29/1960,,,59,0,0,0
9/30/1960,,76,59,0,0,0
10/1/1960,,79,53,0,0,0
10/2/1960,,85,50,0,0,0
10/3/1960,,90,57,0,0,0
10/4/1960,,89,56,0,0,0
10/5/1960,,98,58,0,0,0
10/6/1960,,96,62,0,0,0
10/7/1960,,,62,0,0,0
10/8/1960,,76,61,0,0,0
10/9/1960,,68,59,0.09,0,0
10/10/1960,,72,48,0.06,0,0
10/11/1960,,71,46,0,0,0
10/12/1960,,73,45,0,0,0
10/13/1960,,69,45,0,0,0
10/14/1960,,71,57,0,0,0
10/15/1960,,80,42,0,0,0
10/16/1960,,83,44,0,0,0
10/17/1960,,80,43,0,0,0
10/18/1960,,74,42,0,0,0
10/19/1960,,87,43,0,0,0
10/20/1960,,93,47,0,0,0
10/21/1960,,92,46,0,0,0
10/22/1960,,86,43,0,0,0
10/23/1960,,79,60,0.01,0,0
10/24/1960,,75,56,0,0,0
10/25/1960,,79,46,0,0,0
10/26/1960,,75,56,0,0,0
10/27/1960,,75,57,0,0,0
10/28/1960,,75,47,0,0,0
10/29/1960,,76,48,0,0,0
10/30/1960,,84,43,0,0,0
10/31/1960,,79,46,0,0,0
11/1/1960,,79,49,0,0,0
11/2/1960,,73,52,0,0,0
11/3/1960,,,58,0.03,0,0
11/4/1960,,70,53,0.05,0,0
11/5/1960,,73,53,0,0,0
11/6/1960,,72,57,0.79,0,0
11/7/1960,,65,51,0,0,0
11/8/1960,,68,46,0,0,0
11/9/1960,,75,44,0,0,0
11/10/1960,,77,43,0,0,0
11/11/1960,,69,43,0,0,0
11/12/1960,,65,55,0,0,0
11/13/1960,,67,53,0.07,0,0
11/14/1960,,66,39,0,0,0
11/15/1960,,72,39,0,0,0
11/16/1960,,76,37,0,0,0
11/17/1960,,80,35,0,0,0
11/18/1960,,76,36,0,0,0
11/19/1960,,73,46,0,0,0
11/20/1960,,80,37,0,0,0
11/21/1960,,80,38,0,0,0
11/22/1960,,78,34,0,0,0
11/23/1960,,76,35,0,0,0
11/24/1960,,79,35,0,0,0
11/25/1960,,77,34,0,0,0
11/26/1960,,66,46,0,0,0
11/27/1960,,60,47,1.03,0,0
11/28/1960,,69,35,0,0,0
11/29/1960,,68,37,0,0,0
11/30/1960,,71,38,0,0,0
12/1/1960,,70,44,0,0,0
12/2/1960,,68,45,0.04,0,0
12/3/1960,,62,42,0.02,0,0
12/4/1960,,65,35,0,0,0
12/5/1960,,68,34,0,0,0
12/6/1960,,63,33,0,0,0
12/7/1960,,56,30,0,0,0
12/8/1960,,56,36,0,0,0
12/9/1960,,58,27,0.02,0,0
12/10/1960,,57,33,0,0,0
12/11/1960,,63,39,0,0,0
12/12/1960,,71,34,0,0,0
12/13/1960,,74,32,0,0,0
12/14/1960,,69,33,0,0,0
12/15/1960,,66,33,0,0,0
12/16/1960,,70,33,0,0,0
12/17/1960,,77,31,0,0,0
12/18/1960,,78,32,0,0,0
12/19/1960,,84,33,0,0,0
12/20/1960,,85,35,0,0,0
12/21/1960,,81,34,0,0,0
12/22/1960,,80,35,0,0,0
12/23/1960,,81,34,0,0,0
